genes	logFC	logCPM	F	PValue	FDR
AT1G03410	-5.16395789484883	7.61476438647629	621.599261858862	1.08755081600102e-07	0.000455045186708852
AT2G34770	-144269492.243097	7.09288347221105	3268.81521334922	1.33130251929014e-07	0.000455045186708852
AT5G16830	-144269491.697552	6.55059973322385	2916.46384791865	1.71933749291029e-07	0.000455045186708852
AT4G27800	-144269491.426235	6.28141786036353	2625.66306398272	2.17594829269027e-07	0.000455045186708852
AT5G66052	-144269493.844168	8.68918709228035	2339.27915624423	2.81900920686872e-07	0.000471620240309136
AT2G40205	144269492.456162	7.30475778899471	1635.28467882824	6.28845852502746e-07	0.000876715926030911
AT4G00880	-144269491.298919	6.15526362876722	1199.88865976672	1.25782061898135e-06	0.00150309563968271
AT3G52090	144269490.497712	5.36328178473729	960.127181756202	2.07123307135375e-06	0.00216573308023426
AT1G06045	-1.25885283802911	8.9856063184983	231.024742179191	2.56996862682149e-06	0.00237521676367412
AT1G77122	-144269489.958661	4.83567277055276	833.779433469175	2.83947012991527e-06	0.00237521676367412
AT5G41870	144269489.834496	4.71328248719206	792.831447905632	3.17772088820616e-06	0.00241651229362223
AT1G65970	-0.880597534565965	10.7332893124887	168.202514828036	6.99175731204843e-06	0.00487383749294043
AT1G07705	144269489.328372	4.22211309294851	514.145006731216	8.35491271267404e-06	0.0053760649878091
AT1G08803	-1.12417744891543	9.13008986695696	147.923331669417	1.04553936747192e-05	0.00624709772064474
AT5G09995	-144269489.05032	3.95672431953223	411.172991910156	1.37433096969709e-05	0.00766418570767745
AT2G08665	-0.474538133824917	14.8861105663081	130.863235951747	1.53197937396756e-05	0.00800937966452417
AT4G04470	-144269489.406128	4.29875019628407	349.015609946815	1.97846801677265e-05	0.00973522644723719
AT1G52340	144269488.846887	3.7603769708203	334.244030541801	2.17789204013405e-05	0.0101211482865118
AT2G27900	144269488.79043	3.70666737141604	325.960009656201	2.30266760605588e-05	0.0101377971182408
AT2G22090	-144269489.569861	4.45734505872703	294.310020692066	2.88820786100711e-05	0.0116767909972543
AT5G04190	-1.13974815663962	6.84746326582034	106.114271203378	2.9314119658379e-05	0.0116767909972543
AT2G40640	1.39375701235633	5.98290787877107	95.8158818997608	4.01119120705514e-05	0.0152516429304619
AT2G40630	-2.22489036515832	5.50388260657877	90.291101265199	4.81010262645649e-05	0.0174941341175255
AT1G04183	0.896241686750009	9.21873309882523	88.3282783811209	5.1437185224093e-05	0.0179280022666474
AT3G08405	-1.15902291039132	7.78105600196862	86.6026780208227	5.46244717144465e-05	0.0182773482356538
AT5G66053	-1.05592029480697	8.56219298269689	77.9181678016368	7.52805920994559e-05	0.0229311927413168
AT5G09565	-0.879817595844396	9.49153719237959	77.8008037800986	7.562460193222e-05	0.0229311927413168
AT3G03475	0.469072164122247	11.2593098115564	77.4193062083642	7.6757130514868e-05	0.0229311927413168
AT3G16525	1.033794013865	9.74730900637193	74.5446084737986	8.60476979369904e-05	0.0233613911963856
AT4G23810	1.24988968892947	6.44428096448935	74.534260256542	8.60837292806281e-05	0.0233613911963856
AT2G18270	-0.608355753777461	9.57885029566758	73.777928760244	8.87715251177213e-05	0.0233613911963856
AT3G26680	-144269488.663132	3.58832835837225	176.465042635239	8.93681432497714e-05	0.0233613911963856
AT4G25315	-144269488.369251	3.31287327815958	166.30864210605	0.000101797366663708	0.0254503164658551
AT1G56580	0.608852438264982	10.5489724577412	70.1197486102803	0.000103444203208496	0.0254503164658551
AT4G29380	0.523751913402425	9.64993173136514	67.1809485577619	0.000117609308627365	0.0258984020817382
AT1G37130	-0.628971177978369	8.16962407330894	67.0328216240242	0.000118388694268695	0.0258984020817382
AT3G16860	144269488.197173	3.14944681750542	152.947584956714	0.000122323743258692	0.0258984020817382
AT5G52180	-6.70800662998021	4.2004204932701	66.1678358272056	0.000123077507582052	0.0258984020817382
AT1G06002	1.01543293851381	8.56921332298649	65.5697136865663	0.000126462634043645	0.0258984020817382
AT1G09770	0.577445988458804	8.20765349622535	64.969363526558	0.00012998392038811	0.0258984020817382
AT2G24545	-0.494058678064225	9.4450743326121	64.5717483526072	0.000132386955033752	0.0258984020817382
AT3G17650	-0.44451453980511	9.27910318144917	64.4669411047017	0.000133030034280956	0.0258984020817382
AT3G45600	-1.23912695537102	7.30459176037304	64.4507310196611	0.000133129861268947	0.0258984020817382
AT1G75785	0.792628928575344	8.47263275911099	63.3885326283093	0.000139890618286543	0.0260904051734615
AT1G05687	0.842589793576193	7.806150901784	63.3180697588106	0.000140354839546416	0.0260904051734615
AT4G08690	144269488.113479	3.0721736352146	138.757776200172	0.000151373925819519	0.0275270193365278
AT2G43970	-0.51985715502436	8.06389081798798	59.9846826667166	0.000164827370969157	0.0285071953549296
AT1G70475	0.828361320963039	6.41416966896534	59.9777222816454	0.000164884094870151	0.0285071953549296
AT3G53950	-0.844522780945954	6.12816045303911	59.6644916328823	0.000167463437093838	0.0285071953549296
AT3G62690	-144269488.102344	3.06568372154078	131.273779579886	0.00017086105936623	0.0285071953549296
AT1G04503	0.514656676242973	10.2740691539083	58.9054226878526	0.000173936825112856	0.0285071953549296
AT1G07603	0.939770392006989	8.4065753093455	58.5353732798572	0.000177211495332497	0.0285071953549296
AT1G69572	-1.48404607785992	7.87012277372173	56.9207724544414	0.000192482391260084	0.029960354689447
AT3G15630	0.425235954722579	8.89839304276774	56.4885547528051	0.000196860377248903	0.029960354689447
AT1G04077	1.23249412538835	5.93196811439404	56.4759712223013	0.000196989779787159	0.029960354689447
AT3G13782	144269488.027941	2.99344779796111	121.961816636044	0.000200589505339085	0.0299630573600258
AT3G20390	144269488.101203	3.06092592130769	119.048456647563	0.00021143027819693	0.0300374434157116
AT1G78265	0.557968392075127	8.80739420061335	54.9021545373615	0.000214091875206833	0.0300374434157116
AT4G09225	0.781876286375402	8.35835461994265	54.8915874649811	0.000214213144851605	0.0300374434157116
AT1G74035	1.17346526117512	6.85431572082327	54.6333509943999	0.000217204856898784	0.0300374434157116
AT3G01295	1.82704614595086	5.60301091314353	54.477092095044	0.000219041727239499	0.0300374434157116
AT4G26582	-144269488.304271	3.25226379071949	111.478828593557	0.000243889963986099	0.0319697366776424
AT3G51330	-0.928633073064617	6.58127032958173	52.512182564251	0.000243975591483226	0.0319697366776424
AT5G56980	-0.497179218339158	8.05246869476318	52.2037388957903	0.000248221507950519	0.0319697366776424
AT1G79530	0.55418735989948	7.98688880903433	51.6535686665463	0.00025603806556853	0.0319697366776424
AT1G75090	-144269488.241801	3.19427174384943	108.601682310674	0.000258133765954078	0.0319697366776424
AT2G35859	0.615360867767239	9.50819095598855	51.4240221684291	0.000259394564660037	0.0319697366776424
AT3G11550	144269487.924681	2.89894829293834	108.263688710063	0.000259885486441086	0.0319697366776424
AT4G23800	1.09629031352812	6.56068119857625	50.5240845232424	0.000273123082229906	0.0331112258384517
AT2G18280	-0.516986304352168	9.08799944742784	50.2362289359064	0.000277714403945785	0.0331122693056012
AT1G53160	-144269488.497987	3.4325751490855	104.247024410024	0.000282086373251638	0.0331122693056012
AT2G05812	0.74794468707444	7.76213244174342	49.5609172147285	0.000288889072055728	0.0331122693056012
AT5G46280	-1.461363066857	6.55283812802971	49.5505114747084	0.000289065822745027	0.0331122693056012
AT3G62830	0.64166055223945	6.92454766672378	49.3254339436853	0.000292923840838552	0.0331122693056012
AT3G59970	0.48028948551701	9.94811173979423	48.9703245846932	0.000299148867193998	0.0333650703210372
AT3G17390	0.435453980636846	10.2274570673354	48.3035592251613	0.000311312729022137	0.0342648812930286
AT5G13630	-0.859741795193674	6.74764927259665	47.5662485189535	0.000325528452585039	0.0353642273490111
AT5G61650	0.917175311345761	7.50411736405445	46.9290628968093	0.00033850540013579	0.0362320597015901
AT5G40970	1.02856211415477	6.34303575139504	46.7544368848093	0.000342179643326433	0.0362320597015901
AT2G26080	-0.816129038861867	6.0628172729477	45.0475170063277	0.000381000425580124	0.0389277839319611
AT2G31390	0.844819864267506	9.22145528740204	45.0387320923605	0.000381214762509907	0.0389277839319611
AT1G29920	-1.4766376220733	6.64130217806083	45.0118869241893	0.000381870717478846	0.0389277839319611
AT3G08235	2.35736510583709	3.79352177841159	44.8340769625088	0.000386252966688915	0.0389277839319611
AT5G06180	144269488.049791	3.01351749908467	87.9791303125355	0.000406952055211408	0.0401364463450848
AT3G15570	1.01017329859061	6.46730592262199	43.9951051740704	0.000407841953297335	0.0401364463450848
AT1G31330	-1.20092926887662	5.93984206804158	43.4750017226603	0.00042202317791072	0.0410491149211997
AT1G78270	-0.599867298461082	8.45109793689182	42.9276665929638	0.000437652018348308	0.0419419280755515
AT5G61600	-0.510604914070681	8.70654052869654	42.8059504825415	0.000441230086150452	0.0419419280755515
AT3G47470	-1.27861340041904	4.96417405616353	41.7269540278819	0.000474687432953872	0.0446152851310016
AT5G65710	-0.577396279718897	8.16820555051966	41.1562590126807	0.000493731640646157	0.0458896130445011
AT2G07275	0.814880992357138	6.27659804986614	40.7287108787221	0.000508658770068125	0.0462620694991274
