genes	logFC	logCPM	F	PValue	FDR
AT5G13850	-144269492.465325	7.31364465946563	2298.41593459717	2.13540886431687e-07	0.00173352491605244
AT5G59890	-144269492.281871	7.13095990861516	1067.59369173624	1.24381075085188e-06	0.00383256126166904
AT2G41100	1.98346826895745	9.724166111213	264.328958291042	1.41631975671435e-06	0.00383256126166904
AT2G41105	1.90862684329646	9.52724389497927	208.430909553638	3.04640332634345e-06	0.00618267555081404
AT1G80310	3.23665217418487	7.75485277144435	164.330363849762	6.52329548050678e-06	0.0105912225421508
AT1G24560	-144269489.336239	4.22745930344173	394.368304684808	1.21608728212354e-05	0.0164536609271314
AT5G25265	3.95778368584995	5.14522178274719	109.988647894774	2.32562663379643e-05	0.0269706243045135
AT5G01542	2.01671303518215	8.32563793566298	99.8462451212037	3.14822084931741e-05	0.0319465710684484
AT5G01255	1.40140977828178	8.91942035813936	95.3724711664962	3.63201750697936e-05	0.0327607979129538
AT5G65575	-144269488.436416	3.36825565811929	230.2470033658	4.13451602520177e-05	0.033564001092588
AT2G19620	-144269488.761771	3.67597298161932	200.060861430275	5.68224992851592e-05	0.0389739450360937
AT5G40580	-144269488.691916	3.60954971233825	198.844210763917	5.76111530467017e-05	0.0389739450360937
AT4G16535	-144269488.420937	3.35358344736621	185.819437743345	6.71338612126966e-05	0.0419225142557439
AT2G31880	1.11271989266412	7.70420123116229	71.0696234042903	9.0019716109066e-05	0.0493241115533647
AT1G55140	144269488.287601	3.22234743968891	162.244824279498	9.11384175043694e-05	0.0493241115533647
AT4G26095	1.28552846505732	7.40596682309433	64.5505745933914	0.000120646418055931	0.0612129763611282
AT1G17080	-144269488.13848	3.08957998868017	133.710364153529	0.000140683209930952	0.0649322338588359
AT3G02040	1.55005371098148	5.90252658707085	60.886336397166	0.000143973910995201	0.0649322338588359
AT3G02030	-2.75717220662536	5.4188921014817	58.2380160059508	0.000164605891456752	0.0699911954137082
AT2G08475	1.12763346856036	7.36392953386703	57.344011626394	0.000172434578501375	0.0699911954137082
AT5G06320	1.24134742528333	7.91037839063319	54.4619933691188	0.000201224194932966	0.07673766171989
AT5G08275	1.79804108622518	6.36324539453257	53.1253548969609	0.000216709381945145	0.07673766171989
AT2G38470	1.62517774428164	6.71728484303586	53.0675189772362	0.0002174139220938	0.07673766171989
AT4G38552	1.32213091976638	11.0442597911442	49.0797021818404	0.000274149293789912	0.0927309986244378
AT1G08857	1.25803731692634	5.84770946348972	43.823532618728	0.000382423015237519	0.121060483143788
AT1G13940	144269487.873653	2.83598455382295	84.4427873368719	0.000390592407084743	0.121060483143788
AT5G02115	1.61944918646007	5.49916200069161	43.0563976381217	0.000402640187839651	0.121060483143788
AT5G21910	-0.61827329221285	8.87453339062302	41.4625960713588	0.000449311794328098	0.130268326655554
AT2G07599	-2.49317591669927	3.18318887968507	37.5430897822496	0.00059827187625775	0.167474865222773
AT3G50950	0.713024800733535	7.94431749431976	35.8169191188559	0.000684363746023842	0.179207949932723
AT5G02895	1.88359552033696	5.95867373071301	35.7482426659478	0.000688113384813104	0.179207949932723
AT1G05733	1.16104705399594	5.84960223142477	35.4199540512021	0.000706412219493366	0.179207949932723
AT2G31890	0.663747788541162	8.88127236596043	34.6821415387258	0.000749913749240486	0.180081711773371
AT3G08225	0.942662369407996	7.58655054317587	34.6121067870639	0.000754222493261223	0.180081711773371
AT1G78570	0.70342284571272	8.42360619819437	34.0490662186059	0.000790063021187812	0.183249474457219
AT5G06595	2.35151482403392	4.76808901482952	32.5827271919638	0.000894426319504172	0.197173215490933
AT5G06505	1.32839247489715	7.10940401135333	32.5278621966276	0.000898670728401643	0.197173215490933
AT3G08405	-0.852658727887913	7.3395635127689	31.4536861183719	0.000987328490582871	0.210924544382941
AT3G02380	-0.83730873534593	9.25341884368972	30.4261659284562	0.0010831080730031	0.222332995139356
AT1G03750	144269487.364029	2.37443580831518	52.5701755362403	0.00109550625838559	0.222332995139356
AT5G05190	0.774097532147677	6.38729095383152	29.5166959617684	0.00117823219560141	0.230151651679378
AT1G72275	-1.49078962239316	6.6166902088693	29.2447723609425	0.00120877594962065	0.230151651679378
AT1G06460	0.667657336140167	8.43021896828721	28.9172461236312	0.0012469506808119	0.230151651679378
ATMG00200	-2.58202381660526	3.32974299025605	28.7124895849825	0.00127161717851983	0.230151651679378
AT1G65960	0.632471231635386	10.4636877766973	28.6784021244521	0.00127578520886573	0.230151651679378
AT3G46230	2.2411974931593	4.25144009896832	27.8690826085422	0.00138019895059562	0.237830854586803
AT5G42790	144269487.274983	2.29584007450672	47.0644238053897	0.00138775974254606	0.237830854586803
AT5G00780	-144269487.24126	2.28059391688114	45.0824598083549	0.00152064666076188	0.237830854586803
AT2G24545	-1.04489373995435	8.72549701525494	26.7741700091737	0.00153993205532935	0.237830854586803
AT3G28930	2.07232890115961	2.92449160371219	26.7290789906504	0.00154701506639281	0.237830854586803
AT1G09823	0.880398581699407	7.38580166463913	26.6732560848889	0.00155584284164498	0.237830854586803
AT1G13930	0.901540025389827	5.87486155280074	26.6080692303537	0.00156623475341276	0.237830854586803
AT4G13505	0.544725913850373	10.9995195316623	26.3537380443183	0.00160765591741559	0.237830854586803
AT1G11360	1.79917003879891	3.55599453341472	26.2400619620949	0.00162663160378852	0.237830854586803
AT1G48350	-0.56034890877846	8.17354761665626	26.0175831067471	0.00166462293565502	0.237830854586803
AT4G08305	1.03165133091203	6.10110383275971	26.0029421625425	0.00166716347558077	0.237830854586803
AT4G20835	0.794953384376325	10.1884517538312	25.9140643363355	0.00168269483964793	0.237830854586803
ATCG00070	1.09978103212701	5.3341689173849	25.8207209521094	0.00169921034319224	0.237830854586803
AT5G40820	-144269487.151637	2.201711821798	41.6638627701122	0.00179668154001529	0.243513637291908
AT4G38775	0.738001066106093	12.9860683096123	25.2766437083942	0.00179980515367264	0.243513637291908
AT3G47295	-0.714937631798527	8.0718585309064	24.7677400564835	0.00190104041727606	0.24867741061709
AT5G65930	144269487.129667	2.17173362904633	40.462112354842	0.00191090037710901	0.24867741061709
AT2G07641	-1.33888577921736	5.88303477149905	24.6292520827556	0.00192986904026567	0.24867741061709
AT2G35820	-0.969230129972508	5.50727265105202	23.8999644648324	0.00209147306843294	0.253805376580387
AT4G12485	3.06537622298724	2.76975135178342	23.7685055202034	0.00212246035189542	0.253805376580387
AT4G12480	2.74831438436185	7.28714610950388	27.6961579616553	0.00212961028624877	0.253805376580387
AT2G37580	1.734643371469	3.55662526022561	23.7360309560647	0.00213020730840267	0.253805376580387
AT1G08667	0.848823460187795	5.5145865737944	23.6945110312223	0.00214016589117105	0.253805376580387
AT2G07815	-2.19966611307381	4.0863589672524	23.6238588261729	0.0021572519073721	0.253805376580387
AT2G08965	1.66294479134095	3.49391540770972	23.2364464048179	0.00225417343060719	0.261419712995274
AT4G38770	0.683740661234676	12.2375415992612	22.9029104981476	0.00234221409677281	0.267804141374672
AT3G47480	1.49381961280364	3.94159640047255	22.3186977420733	0.00250753899654045	0.282725021859936
AT1G05077	2.15562241576122	3.51749002777742	21.9038573820649	0.0026342755521255	0.292945875782943
AT5G38212	0.63871518429213	9.23865641504039	21.2831538060289	0.00283997271394199	0.311552682321366
AT2G18685	1.81136079912307	3.44411807838469	20.9122086092767	0.00297297704747529	0.319555562236613
AT2G05710	-144269487.135821	2.18786371342096	32.6265434373957	0.00299165098915775	0.319555562236613
AT4G20830	0.6968314607652	8.48663264510212	20.6862451105036	0.0030579990108409	0.32240046714294
AT2G34080	-0.967548111401984	6.32351561920693	20.5511757594439	0.00311033977480583	0.32371459348556
AT2G07655	-1.24860450785013	5.05896784916838	20.0754863938098	0.00330425367448125	0.336403308344081
AT4G23470	0.832122161034718	5.88197429472684	19.8086737865981	0.00341995628408622	0.336403308344081
AT2G04295	1.61119755127474	4.28504424004676	19.8041318459788	0.00342197130430194	0.336403308344081
AT5G35735	1.4030227234107	5.21421606288588	19.7948615818196	0.00342608884416281	0.336403308344081
AT3G07705	-0.948314239597672	7.08405555847191	19.7204705971511	0.0034593661140866	0.336403308344081
AT2G46600	0.821190012175212	7.92345162517702	19.6728462706771	0.0034808915867089	0.336403308344081
AT4G08815	-0.506994705483221	9.19119009131837	19.4064848897334	0.00360456230407039	0.344256903346394
AT1G74430	1.4635230922468	5.99093087017621	19.1524402855561	0.00372791122122495	0.351897480161676
AT2G40000	0.638046831545046	5.94807649331793	18.9839402907322	0.00381277684595379	0.353524123185862
AT3G29320	0.781750506107556	6.00184516031594	18.7255634684438	0.00394787415657005	0.353524123185862
AT4G39270	-0.532767903887242	8.56806166524686	18.644682540598	0.00399144564113466	0.353524123185862
AT2G43340	-0.574656883331263	6.16692833987762	18.6318101749755	0.00399843794266388	0.353524123185862
AT1G59870	1.16441099998292	4.04456140844649	18.6230781817024	0.00400319028808248	0.353524123185862
AT4G13670	-144269486.964578	2.03921896570837	28.1677229581394	0.00404003089669522	0.353524123185862
ATCG01280	-1.16103574191645	7.30103772803275	18.4470525337659	0.00410058393918179	0.353524123185862
AT5G23510	1.13034414374167	4.93059949705491	18.3583454741696	0.00415083819327301	0.353524123185862
AT1G05805	1.0198698094591	4.80924460096284	18.2603368319331	0.00420730103561816	0.353524123185862
AT5G01830	0.850710002736059	5.67500107278609	18.2549833234684	0.00421041399684698	0.353524123185862
AT1G08903	-1.07750811330792	4.00404695231505	18.2005981854574	0.00424220899172094	0.353524123185862
AT1G21130	1.53698848475295	3.4234960855735	18.0826106388743	0.00431227296736667	0.353524123185862
AT1G51400	-0.459904410971682	9.4518418661646	18.0318144669826	0.00434290222358955	0.353524123185862
AT4G18740	144269486.923524	1.99009697343931	27.1421639192797	0.0043548179746965	0.353524123185862
AT5G01815	1.20405038266959	5.58777054667874	17.6442340582074	0.00458622167980418	0.359968377299672
AT3G26237	-0.768793120547473	5.38761180147046	17.64034932478	0.0045887494599301	0.359968377299672
ATCG00860	-1.15000370218376	7.30191338221687	17.5834531150008	0.00462598090211079	0.359968377299672
AT4G40063	1.10421292334037	4.7310180470837	17.4952235673982	0.00468449998010699	0.359968377299672
AT1G09543	0.657548161165016	6.53627826716978	17.4770376621098	0.00469668192068887	0.359968377299672
AT5G45830	1.74957034604319	2.90995682971774	17.4195610769904	0.00473545596155961	0.359968377299672
AT3G45780	0.774280511871438	5.09499502432706	17.3426340897918	0.00478800807991734	0.359968377299672
AT5G61790	1.08362204985508	4.45327259479617	17.3412852841513	0.00478893628336593	0.359968377299672
AT1G01490	-0.666316448712404	6.10981643837353	17.0618846989174	0.00498638730482668	0.366580595389497
AT2G30260	0.803766826435246	4.97999107042072	16.9649006237811	0.00505740655884165	0.366580595389497
AT1G64500	-1.36169725369745	4.39750595587126	16.8291298541582	0.00515906398228447	0.366580595389497
AT1G07477	-0.6059637581937	6.67356351697397	16.7959065485902	0.00518434528827026	0.366580595389497
AT1G07490	-1.30732266975943	3.42292448486651	16.7568142788509	0.00521430018599668	0.366580595389497
AT5G04770	1.69650840787924	2.82328722430567	16.734093252797	0.00523181434715965	0.366580595389497
AT5G61780	144269486.845913	1.9250666185182	24.7111669568657	0.00525710711149837	0.366580595389497
AT4G16670	-0.561594604921545	7.37604033008323	16.6783806604163	0.00527508590930143	0.366580595389497
ATCG00090	0.911730296064786	5.29421036031135	16.6678565353272	0.00528331235040294	0.366580595389497
AT1G14370	0.972405637176714	5.55999616669009	16.5772262323406	0.00535485396870246	0.368063801308267
AT2G39730	-0.552742766602231	9.04652643004267	16.4413067174773	0.00546453609088375	0.368063801308267
AT2G09420	1.19261917017655	4.88156634261299	16.3890498206134	0.0055074860594725	0.368063801308267
AT2G06465	0.614364732564009	8.92243847722543	16.298082154199	0.0055833101066077	0.368063801308267
AT3G51140	-1.3114841837331	4.04310614788857	16.1982677498871	0.00566808478362171	0.368063801308267
AT2G05895	0.914603867258213	4.24669784898652	16.1539056346817	0.00570630229913773	0.368063801308267
AT3G08785	-0.393791171249668	10.7910888065742	16.1526792721956	0.00570736357214362	0.368063801308267
AT1G02700	-1.43601292163426	3.30128722748221	16.0961596186162	0.00575655574114622	0.368063801308267
AT1G80315	6.70045087972261	7.03814796916296	21.94738565365	0.00581423532897253	0.368063801308267
ATCG00700	-0.948486695152781	6.36371289368347	15.9112093489481	0.00592145114923981	0.368063801308267
AT3G49250	0.727912215058284	9.61140962870616	15.9109926577534	0.00592164793892092	0.368063801308267
AT3G08170	0.904321816550425	7.43733320238751	15.8960240057406	0.00593526253284173	0.368063801308267
AT4G08785	0.905731291097758	6.91877223155681	15.8857544539399	0.00594462676274231	0.368063801308267
AT4G02970	-0.597893270183236	6.82924523291374	15.8531939542993	0.00597444476232156	0.368063801308267
AT1G22510	0.922611057315161	4.77716241373146	15.8419606212427	0.00598477725704499	0.368063801308267
AT5G62350	0.999843179697021	4.69172791264273	15.7009356955205	0.00611650166168244	0.373336545034121
AT1G27510	-144269486.790404	1.89249763932674	22.7584968001975	0.00618960718592626	0.374979336830966
AT1G55960	-1.42138612837138	4.56733064548353	15.4634992551595	0.006346964594029	0.376253180495651
AT1G49205	-0.648752209916257	5.89684634416395	15.4618722117714	0.00634858265801724	0.376253180495651
AT1G79750	-1.07492829330539	3.589272659352	15.4523194695628	0.00635809355932363	0.376253180495651
AT1G77760	1.00993100895401	4.54265219988608	15.4104085377295	0.00640004162643012	0.376253180495651
AT1G18382	0.749603012043843	7.26755988196179	15.3032225783803	0.00650897996729396	0.376253180495651
AT1G07485	-1.36789162791445	4.50135877758901	15.245826591695	0.00656831131920311	0.376253180495651
AT2G04621	0.594130059145363	6.32011517028558	15.2145038175283	0.00660098849876665	0.376253180495651
AT1G12410	144269486.757543	1.85251726898367	21.9913414430997	0.00662163875883715	0.376253180495651
AT5G17350	-1.66657604067112	4.08983898062317	15.18699825962	0.00662985877854592	0.376253180495651
AT5G63890	-144269486.742285	1.8550478468261	21.8988741955094	0.00667661396310662	0.376253180495651
AT5G44569	0.890539174655862	4.68914586809539	15.1016840690679	0.006720462080792	0.376253180495651
AT5G27280	0.857068058246787	6.67667579051735	14.8475611850846	0.00700010916185023	0.387600859923966
AT1G20400	-2.26852141468819	3.18367461346247	14.8220887675394	0.00702897246056678	0.387600859923966
AT3G16240	-0.894096813567738	10.8148180138663	14.7412643857384	0.00712159213096403	0.387600859923966
AT1G13609	-4.80186343666137	6.77276234859535	19.2261027277404	0.00715547629273387	0.387600859923966
AT5G19140	0.372622700467378	9.87889261810836	14.6703197661173	0.00720420881551794	0.387600859923966
AT4G00050	-1.38252839928344	5.21517617545677	14.6104069310957	0.00727495680983218	0.387600859923966
ATCG00380	-0.748978766603425	6.83002678133344	14.6069511888248	0.00727906516177509	0.387600859923966
AT1G06250	-0.66692575517157	5.45774457278264	14.5264803924904	0.00737559609878781	0.387600859923966
AT5G55450	1.67962210421273	3.1293637160958	14.501078112233	0.00740641525194269	0.387600859923966
AT2G07724	-2.72813102983133	3.71047870000235	14.4722221411333	0.00744162909219462	0.387600859923966
AT4G33666	-0.461995142593225	7.78850517876318	14.462806896564	0.00745316614353088	0.387600859923966
AT1G64720	-0.67287250355941	6.35790340765804	14.4176719507452	0.00750879847817206	0.387600859923966
ATMG00030	-1.82333723436761	10.5381998241752	16.7303334995591	0.00755619727929645	0.387600859923966
AT4G07165	3.35870789396504	3.62518057821395	14.6129672930012	0.00760589818953163	0.387600859923966
AT2G08780	0.561097745040633	8.74785668112572	14.2803249055716	0.0076814635617396	0.387600859923966
AT5G19940	-0.528985910140691	8.22576975344266	14.2759229768833	0.00768708283416588	0.387600859923966
AT1G60010	-144269486.65336	1.78090092450332	20.2458048440726	0.00778098829911054	0.389913969210984
AT5G04375	0.751884645112483	7.49218813227501	14.0127981194735	0.00803296736627568	0.400071344045558
AT4G06534	0.942158462356685	3.73736085021109	13.8925931251683	0.00819775500152521	0.404684264403533
AT3G49670	0.463339332075629	8.23048228500217	13.8728156037129	0.00822528992690107	0.404684264403533
AT2G07718	-1.32757536410394	3.98829755057745	13.7681397325731	0.00837305450585648	0.408080072413988
AT1G15990	-0.592649663710782	7.08143359209104	13.7072404186315	0.00846062167567635	0.408080072413988
AT3G57830	-0.741846432933659	5.28191414600271	13.6659093981003	0.00852073460804741	0.408080072413988
AT2G39520	1.00530848700672	6.02807814877137	13.6579105835096	0.00853243273241359	0.408080072413988
AT4G06985	0.39807268547453	8.40119451285845	13.648888109837	0.00854565315476447	0.408080072413988
AT1G70730	144269486.625137	1.73964489499341	19.153199562348	0.00866049095824126	0.411145412859664
AT5G08350	1.30184412437743	3.38487007085279	13.4485126642671	0.00884628862208741	0.41393433587701
AT4G07255	1.99168817792098	3.532736711296	13.4242101110868	0.00888368619323244	0.41393433587701
AT1G26255	1.23741008114006	8.61529666575657	13.9362915409742	0.00891539142123641	0.41393433587701
AT4G29700	-0.864161995450529	4.04554518103231	13.3615807878731	0.00898101982650095	0.41393433587701
AT1G47410	-1.61251297556884	5.09996375777998	13.3546662453964	0.00899185119271193	0.41393433587701
AT5G38420	-0.727127616632568	6.83689227545563	13.3090352754391	0.00906376042144304	0.41393433587701
AT5G61030	0.881835354288344	4.03402980802731	13.3012113187884	0.00907616553167132	0.41393433587701
AT5G01017	-0.762612259389879	6.02154819105652	13.2650848551479	0.00913373392902984	0.414221207555025
AT3G26400	144269486.579257	1.70416146140804	18.4547211258978	0.00929938462909088	0.414221207555025
AT3G49140	-144269486.584226	1.72356856989071	18.3405139326077	0.00941024934189759	0.414221207555025
AT5G24390	-1.85734095644521	3.50874117826951	13.0835802930213	0.00943030735864542	0.414221207555025
AT5G63530	-0.959057177042922	3.96793032806618	13.0666337852463	0.00945863660039112	0.414221207555025
AT3G49668	0.381812436521385	8.23130062735259	13.0635342506091	0.00946383008525603	0.414221207555025
AT5G05735	0.642462202896835	6.83795902962174	13.0562332803901	0.00947607811389775	0.414221207555025
AT3G63390	1.2754321420253	4.25493972253889	13.0475596265885	0.00949065590111292	0.414221207555025
