genes	logFC	logCPM	F	PValue	FDR
AT2G47580	-144269492.602396	7.45000587571915	3790.9108430409	1.22814931598859e-07	0.000586012543073739
AT3G05760	144269491.815347	6.66706553317861	3557.60267692788	1.41241875891477e-07	0.000586012543073739
AT2G44130	-3.71694817276045	8.60706259493438	336.193600488154	8.89985334019052e-07	0.00177169107211807
AT3G59290	-144269490.543501	5.40664023855838	1474.78975466368	9.7963172249094e-07	0.00177169107211807
AT5G05730	-144269490.635971	5.49785361498764	1418.22676632663	1.0675410171837e-06	0.00177169107211807
AT4G03080	144269490.640987	5.50395714245612	1302.08284562663	1.28798392014753e-06	0.00178128176156403
AT1G50570	-144269490.637344	5.49924445952865	885.403933322295	3.00355372094704e-06	0.00356049839663121
AT1G43850	-144269489.925885	4.79985570126843	776.717829152664	4.00296523252822e-06	0.00415207568743989
AT3G16785	2.0212538354731	5.28528341551849	182.847139918216	5.99119409324883e-06	0.00552388095397542
AT3G15630	-0.847189306302539	8.27089584852551	138.442674710048	1.41662292548406e-05	0.0117551370356668
AT4G35860	144269489.028496	3.9323808710331	397.290871186376	1.73569144874693e-05	0.0118897186206203
AT5G04240	-144269489.397592	4.28531330351428	396.07380373992	1.74735359535961e-05	0.0118897186206203
AT3G08405	0.945962851913445	8.75619043805385	126.642027840624	1.86269392706753e-05	0.0118897186206203
AT5G15843	-2.57070215944582	5.02424929434788	120.246524867944	2.18317772120584e-05	0.0129400062361186
AT3G11590	144269489.111116	4.01170229174693	341.972793894939	2.4071158144772e-05	0.0133161646856878
AT2G08665	0.808670957054719	15.5263817602414	111.587505913091	2.74311275987987e-05	0.014226468550927
AT4G01290	-144269488.669332	3.58583262193985	296.528478874104	3.28358469956531e-05	0.0160277563747017
AT3G54500	0.907239848740873	10.4953420732642	102.705461040925	3.53082042610825e-05	0.016277082164359
AT4G25720	-144269490.825452	5.68493136347512	261.813797051841	6.37083089065976e-05	0.0268043778173618
AT3G15635	-0.895540745074771	8.25831644535614	82.3241029167698	6.88443307836962e-05	0.0268043778173618
AT5G54270	0.961443299475511	9.31195497193979	81.591153693897	7.07151781967143e-05	0.0268043778173618
AT5G02160	-0.576701586651232	9.40275956490913	81.4569733783707	7.10648724972233e-05	0.0268043778173618
AT5G54280	0.817690148820917	7.83602874749607	76.8217065641317	8.46769165759303e-05	0.0305499588585682
AT5G40580	-144269488.640058	3.55808090753137	182.130990594256	9.44713249435726e-05	0.0326634605992402
AT4G13560	144269488.281398	3.22488697798596	175.485404107983	0.000102362534811653	0.033976172554684
AT5G47540	-144269488.515996	3.44069449378992	164.348255882536	0.000117905676101108	0.0371082059587855
AT5G06180	144269488.272818	3.21691296264367	162.544349500071	0.000120742535657654	0.0371082059587855
AT2G20260	0.515538339895866	8.3111859976408	63.6827742859649	0.000147687248701434	0.0414401692604888
AT1G49205	-0.753530851861885	9.82412059968026	63.5816788300412	0.000148379725694938	0.0414401692604888
AT1G71010	-144269487.965799	2.92719248131719	145.836813096916	0.00015247353344088	0.0414401692604888
AT1G15820	0.579526251249688	11.982303001203	62.3391082184953	0.000157249855100877	0.0414401692604888
AT1G65970	0.527999992836048	11.3573766758764	61.9977636817529	0.000159807835181446	0.0414401692604888
AT2G27900	144269488.077242	3.03528918988643	128.276316207703	0.000200775799981743	0.0504859875226819
AT5G52180	-7.43133929195717	4.15305373705062	57.0099290344776	0.000214658407077539	0.0523892782920416
AT4G26582	-144269488.267488	3.20713796515882	116.876918192597	0.000244985013358047	0.0580824468812879
AT1G04503	-0.529215501714982	9.71559393463579	51.3688553351387	0.000276458867472822	0.0608189826048023
AT5G01815	0.996732171698865	5.74975662896172	50.944912024093	0.000283155580466391	0.0608189826048023
AT1G52230	0.448408786455878	10.6332656179762	50.8788228581879	0.000284218658364735	0.0608189826048023
AT1G05207	0.543647752928001	11.551240177872	50.7783532935686	0.000285844820629946	0.0608189826048023
AT5G51980	-144269487.7831	2.75976407874111	103.555136218037	0.000317070264855485	0.0657762264442703
AT1G55673	0.453335350501282	14.4310419082389	46.6170646036472	0.000365461436411106	0.0739658292521794
AT2G25930	-0.801926737378091	7.06528904774517	44.4126909836303	0.000419640144020462	0.0827174814072666
AT5G24930	-1.09442062827566	4.6919145238289	44.0826815886218	0.000428639636118639	0.0827174814072666
AT1G55670	0.463137605688508	11.6450133935262	43.2328647503983	0.0004530105267636	0.085433667070099
AT4G02210	1.13986840758263	6.04895230017618	40.3716136027694	0.000549749172898444	0.100694698143391
AT1G74590	0.656873937691774	7.05710357376138	40.1533324267426	0.000558201508146059	0.100694698143391
AT2G24020	-144269487.5652	2.56308457077428	77.4290944869181	0.000586498486172919	0.103548179537508
AT3G55750	-144269487.533433	2.53377433223545	76.0146085218719	0.000609672773108114	0.105397180651065
AT3G49250	0.415557353679217	9.13049203338718	37.8304391814769	0.000659689251494867	0.111201116191783
AT5G25930	0.790154350354879	6.01133680102148	37.6199176678439	0.000670047699396135	0.111201116191783
AT2G07805	-1.19810318175459	4.28947215330445	37.0688663212539	0.000698191707615598	0.112787203549776
AT5G04190	0.536947631819133	7.55923865019853	36.6388257030154	0.000721242387877925	0.112787203549776
AT1G52240	0.40433414372269	10.7211168141658	36.4816774787081	0.000729914743737786	0.112787203549776
AT5G10470	-144269487.516243	2.51855239618971	69.5763420656791	0.000733973125052774	0.112787203549776
AT2G45380	0.681624776141654	6.18943684154217	35.7406699561154	0.000772705621799261	0.116580204539823
AT3G04755	0.904984804000123	4.935142935864	35.2336390878341	0.00080389895368702	0.117972668949033
AT3G03105	0.464973329025556	12.0526832437439	34.8777989257826	0.000826784243142529	0.117972668949033
AT1G06040	0.983345704877212	9.66692437607662	34.7833525717441	0.00083300171894755	0.117972668949033
AT2G47400	-0.7904543512793	5.69713364127417	34.6960590907239	0.000838803020968062	0.117972668949033
AT4G35090	-0.873511619894195	6.19382689838456	32.7402929719247	0.000983932339879816	0.136077842605379
AT3G17390	0.438505072915504	10.1910747688395	31.5702265523971	0.00108679282000578	0.14624727989674
AT3G01035	0.676854267999263	6.69835928811385	31.5073416543705	0.00109271286497925	0.14624727989674
ATCG00480	-1.23777922124696	6.6104264960476	31.1060832447561	0.00113150275252921	0.149035076833134
AT3G28550	-1.70155405039364	3.85270683113633	30.8935500868873	0.00115278254295349	0.149465461584813
AT1G68010	-0.88517790485987	4.78672034269183	30.2974066274263	0.00121534525368901	0.151639844256563
AT1G05933	0.858811753854933	5.17902253302187	30.2500185655564	0.00122050785294024	0.151639844256563
AT2G33830	-1.80742333484094	5.25835486618216	30.2146873215019	0.00122437570079413	0.151639844256563
AT2G46572	0.856095705470146	5.60210083400173	29.4730615026439	0.00130941519112921	0.15795120195615
AT5G45520	1.85366538626667	3.49613365532795	29.439830059357	0.00131340478850016	0.15795120195615
AT1G68440	-1.01612967168435	5.3620517866065	28.43252645232	0.00144230396904958	0.170643442630203
AT3G03475	0.429196646341857	11.1982317784512	28.050046946956	0.00149559125379146	0.170643442630203
AT4G35100	-1.26622739609115	4.87571770209622	28.0028169107179	0.00150234968349193	0.170643442630203
AT1G08803	0.612785426116549	9.88531793487103	27.9108536180533	0.00151562479066372	0.170643442630203
AT1G12110	-1.36847848285227	4.05127693105849	27.8686671620759	0.00152176605864486	0.170643442630203
AT4G02970	-0.384959419874501	8.62105497640754	27.6422983928867	0.00155528391273333	0.172076612104816
AT3G25020	0.574119465001574	6.74100024207369	27.3230893210424	0.00160421580250225	0.174846139322613
AT5G57770	0.901561198339364	7.20602676433482	27.1284950800561	0.00163504064855205	0.174846139322613
