genes	logFC	logCPM	F	PValue	FDR
AT1G09823	-2.74597153972687	7.51576837782041	789.938091466612	9.92635826145145e-08	0.000560289172870027
AT3G46668	-2.27687299728013	9.334933247261	638.210250909338	1.90309790492064e-07	0.000560289172870027
AT1G09780	-144269492.742487	7.58973304990332	3730.48728090097	2.73891862322279e-07	0.000560289172870027
AT5G63195	2.23562531620299	12.0109953532007	553.861555962996	2.93126326699753e-07	0.000560289172870027
AT3G51238	-3.25545185308568	10.9928428853974	507.940144129706	3.81479822376994e-07	0.000560289172870027
AT1G08477	-2.35174485907238	11.6567274462935	498.611457083572	4.03610772176327e-07	0.000560289172870027
AT1G26218	-144269493.307014	8.152774627571	2287.45345131989	7.54703259629333e-07	0.000560289172870027
AT1G05562	-4.09920825323897	12.243451828627	397.436508814147	8.03876796446305e-07	0.000560289172870027
AT1G24996	1.43976938317909	10.2273965749693	389.802792360127	8.52587013772019e-07	0.000560289172870027
AT3G54910	2.17980321612484	9.81318401400908	387.854749866032	8.65640664535303e-07	0.000560289172870027
AT1G62180	-2.28177047108242	8.57920169370591	385.393883539624	8.82512063947345e-07	0.000560289172870027
AT5G06385	-3.80505942613053	7.16957498982571	377.911675899749	9.36563220614785e-07	0.000560289172870027
AT2G19570	2.18997218945638	7.21428461751669	373.005515386739	9.74406655541309e-07	0.000560289172870027
AT5G66720	-144269491.463514	6.31729765762182	1976.1175989333	1.02187057321891e-06	0.000560289172870027
AT1G06002	-3.98634206310549	10.5723283346	366.96882842392	1.02380255808552e-06	0.000560289172870027
AT1G08260	-1.59690398724146	9.17872684811714	363.784603971694	1.05119919863045e-06	0.000560289172870027
AT3G16240	2.11904297712857	11.065664897343	354.040199191686	1.14131816821233e-06	0.000572538902265576
AT1G24280	-144269491.077584	5.934747421888	1687.39026125717	1.4172758871472e-06	0.000671473820310627
AT1G78570	-2.41756770422752	8.28528730923416	299.958994565334	1.8843646360474e-06	0.000836419648316858
AT1G23050	2.91620373824206	7.80397402161874	295.996714771744	1.96158454108081e-06	0.000836419648316858
AT2G08865	1.28632676892104	8.42525284445308	271.825540588296	2.53656882246801e-06	0.000884325771924465
AT1G07250	2.42058128839619	7.73049104476722	269.474772273421	2.60386965295413e-06	0.000884325771924465
AT2G04380	1.22815745501249	10.2189779102638	262.636080470555	2.81361856192343e-06	0.000884325771924465
AT1G51640	1.47158280638271	7.47176121095726	259.274661451632	2.92495536567024e-06	0.000884325771924465
AT4G36808	-1.28556193500343	11.2628579553148	255.755309145755	3.04786761633715e-06	0.000884325771924465
AT1G12020	1.93718963437104	6.45074871417023	254.093341399295	3.10829431326655e-06	0.000884325771924465
AT3G51330	3.31368497532356	7.63985001769136	253.271771905087	3.13875232152594e-06	0.000884325771924465
AT1G21670	2.06684110098939	5.83612474633513	253.200878982814	3.14139903685308e-06	0.000884325771924465
AT1G62170	-2.62467732828875	6.23202308023572	252.386216255213	3.17202701931082e-06	0.000884325771924465
