genes	logFC	logCPM	F	PValue	FDR
AT5G20900	-144269492.460761	7.30800390264491	2687.07673450708	3.32847353206206e-07	0.00276163448955189
AT5G05980	-144269490.373256	5.23533852658085	913.470439129633	3.4052887130972e-06	0.0134990187071488
AT3G47000	144269490.174572	5.04355392526012	772.704427014169	4.88092757881722e-06	0.0134990187071488
AT1G76700	144269489.91419	4.78829498155935	652.498077147549	7.02014539252004e-06	0.0145615365804347
AT3G59410	-1.18285451302044	11.3550622680061	160.142130813536	1.00285734207616e-05	0.0166414147344118
AT2G33740	144269489.431185	4.31752980060728	403.99307108566	1.96325937593617e-05	0.0271486050702373
AT4G25880	-144269488.945304	3.8398564797122	357.132657474578	2.55600949271782e-05	0.0302960153729711
AT5G38640	144269488.917858	3.82240854109377	330.504047799945	3.01653046790165e-05	0.031285191615225
AT1G54790	2.10427930683434	7.13166179027912	107.006492780717	3.40439689132866e-05	0.0313847566748377
AT1G09440	144269488.393201	3.32395095198565	215.768019817815	7.48514794841022e-05	0.0621042725279596
ATMG00030	-1.13011615604513	10.9026648078795	66.9977870894993	0.000136485215329496	0.102947075598984
AT3G27690	-1.73834732147623	10.0081403510643	62.0725120008393	0.000170466708662157	0.105333991217916
AT2G22090	-144269489.602229	4.47786487204792	145.623415434359	0.000172057229677646	0.105333991217916
AT1G07902	144269487.860819	2.82867617518026	140.214154031909	0.000186342171655036	0.105333991217916
AT1G18660	-144269488.46685	3.38182265364199	134.85296177123	0.000202279398357617	0.105333991217916
AT4G12485	3.48210262761906	3.51345649289953	58.4264144372356	0.000203126896406732	0.105333991217916
AT5G54270	-1.20242067000622	10.8155762337838	54.272926548335	0.000251173229424073	0.117823956859128
AT5G59750	-144269487.702883	2.66565274140294	118.696408485106	0.000264457767962385	0.117823956859128
AT4G12495	4.60365651395577	7.99572089479758	61.5228627974529	0.000270187803040381	0.117823956859128
AT3G56940	-0.801657305521718	11.790094209934	49.9736912477074	0.00031800354891083	0.117823956859128
AT1G05562	1.49038183597247	11.7125947840451	49.4598001637494	0.000327497169025532	0.117823956859128
AT2G29420	1.06233921589032	6.73758621236529	49.3684707675591	0.00032922329484009	0.117823956859128
AT2G05100	-1.90713078120203	6.11808926457143	48.359126728736	0.000349122754205489	0.117823956859128
AT3G27700	-1.63561738910532	8.49665006802851	47.4634634179719	0.000368128084993661	0.117823956859128
AT2G05070	-2.26806033848464	5.32573584000695	46.9777609120563	0.000379006207958006	0.117823956859128
AT1G31330	-1.01538202755581	6.93851465348314	46.8029949494211	0.00038302384965141	0.117823956859128
AT5G08275	1.71724887369233	7.1251754182805	46.5068878812437	0.000389959925084123	0.117823956859128
AT5G10470	-144269487.66253	2.62929804073799	97.655750438331	0.000397622127522669	0.117823956859128
AT5G54280	-1.09516075050575	9.14698280878599	45.329375481184	0.000419238132899992	0.118295901075603
AT1G51400	-0.974969207869447	8.94132440647089	45.0079547187637	0.000427730147314462	0.118295901075603
AT4G00163	0.619378279568864	10.1353259220175	41.5441822814259	0.000535441968269988	0.143308451959229
AT5G04080	144269487.452055	2.45798618812389	83.2039757169081	0.000554546071258461	0.143783398538483
AT3G07365	3.10586461187512	5.15219617294086	40.1516472762967	0.000588805626655877	0.148040008617085
AT2G08340	1.14192144803332	10.1871937585819	37.8508689589862	0.000693407246993577	0.164523824751244
AT5G23240	1.06203176049587	8.36100781225145	37.4564275682959	0.000713742933027832	0.164523824751244
AT3G46230	2.23625491818081	3.71551912521645	37.1534067413596	0.000729901896971008	0.164523824751244
AT1G05207	-0.890998785340349	12.4287385422109	37.0276997471665	0.000736746785664052	0.164523824751244
AT4G13505	0.922707767953188	11.5842793268235	36.7261629936861	0.000753513961738854	0.164523824751244
AT3G61470	-0.969950992413821	7.43067778319401	35.6639180655504	0.000816744205108828	0.173757094097127
AT3G61080	144269487.428617	2.43759111679887	66.4416343474802	0.000881508058585948	0.179299118772058
AT1G15820	-0.8725397164231	12.8944486588374	34.6179607001928	0.000886014688399951	0.179299118772058
AT2G04400	144269487.635378	2.62231485928584	60.1606200828547	0.00107986919281223	0.213325587922929
ATMG00020	-1.57564881627608	6.29728327682706	31.2364527665288	0.00117063594979465	0.218004661875707
AT3G47560	144269487.225546	2.25773269252378	57.5876092470228	0.00118036500053213	0.218004661875707
AT1G06540	0.505601782756709	10.2777742330937	31.1207373006942	0.00118238035246557	0.218004661875707
AT1G17880	144269487.154168	2.19498466977593	53.1582017466344	0.00138841210580554	0.250427287866708
AT2G26692	-0.999060954635423	6.03341355169195	28.8565943360154	0.00144701212048906	0.254988575155946
AT3G57710	1.08750535005858	6.09832226910044	28.6480685490536	0.00147516591629329	0.254988575155946
AT3G54890	-1.03249837813751	7.28708219809296	28.0752248322158	0.00155631600184572	0.263525589128856
AT3G22210	0.587537333261965	10.2041927414265	27.3560876709133	0.00166673103053085	0.271617702104266
AT1G17290	144269487.080377	2.13037662742311	48.1368807491736	0.00169601390125246	0.271617702104266
AT4G21990	1.00200445111391	4.70048929836153	27.1375787947014	0.00170231656133806	0.271617702104266
AT5G02895	1.63479725255094	7.28726345214414	26.7546363805833	0.0017671338762289	0.276639807001343
AT1G53450	0.579203807759874	8.16174970686102	26.2398360143195	0.00185949454316717	0.285346641334734
AT4G10800	1.54052590189182	4.21321603613106	25.9969113302897	0.00190529057958555	0.285346641334734
AT3G08795	-0.707300152714516	9.43918791585479	25.8575261961349	0.00193223990284039	0.285346641334734
AT3G03535	-0.493986659639576	9.09237192940663	25.7150020381924	0.00196031801326743	0.285346641334734
AT1G09193	-0.974243389958047	6.29917863481226	24.9911755905137	0.00211153263864309	0.302058384531409
AT5G01542	1.72865695360125	6.670196909252	24.5952052146286	0.0022007964462434	0.308554822553746
AT3G21781	1.5415777513129	6.68231459352207	24.4646177490536	0.00223132329193983	0.308554822553746
AT1G70070	144269487.001181	2.06155233551232	41.4064074715105	0.00229194754943421	0.308807678295896
AT3G16410	-1.61125402818584	3.46060728712753	24.0741661413953	0.00232599224951698	0.308807678295896
AT3G46668	0.671019495085456	9.18712115039472	23.8370048304755	0.00238609030837601	0.308807678295896
AT4G00165	0.655253370193169	7.04309611873349	23.7618185401223	0.00240556964335147	0.308807678295896
AT2G41220	-144269486.984198	2.0240204347696	39.494034405335	0.002517401834302	0.308807678295896
AT5G66570	-0.765717620319372	8.0006356794787	23.2716895584017	0.0025378326550585	0.308807678295896
AT3G59540	144269486.969636	2.03415265013321	38.8944474558717	0.00259478775240702	0.308807678295896
AT4G05180	-1.25375035347689	4.53969309727255	23.0170858961392	0.00261033328466977	0.308807678295896
AT5G55790	2.75466120233991	2.44593226787195	22.6230851197062	0.0027280063977541	0.308807678295896
AT3G08405	-0.916145775830819	5.07023060383037	22.5747177023221	0.00274293040612522	0.308807678295896
AT4G22980	0.73435029688153	7.54056707462078	22.5171974460941	0.00276081899966088	0.308807678295896
AT5G03995	144269487.491226	2.49470553194577	37.6301304313234	0.00276980319565685	0.308807678295896
ATCG01180	-1.25524977111438	10.5221285860925	22.215498529213	0.00285720910268093	0.308807678295896
AT4G10920	-0.984801459991862	4.69401457787668	22.0919945923978	0.00289794718422958	0.308807678295896
AT2G01010	-1.24168340503815	8.85837956582593	21.598336347254	0.00306864743977922	0.308807678295896
AT2G36470	0.725890207431789	6.32343945618868	21.5525808334108	0.00308513353743563	0.308807678295896
AT5G13400	-144269486.90729	1.95309201159576	35.2747749168012	0.00314528378110474	0.308807678295896
AT4G34135	0.940115800502124	7.38517744630033	21.2834901818114	0.00318449038773452	0.308807678295896
AT5G14740	-0.870073850495713	5.16894068717805	21.2803336475451	0.0031856807397463	0.308807678295896
AT1G30380	-1.11276947724783	4.6419269624862	21.221727479712	0.00320788851055919	0.308807678295896
AT2G38210	-0.732572648893071	6.49301476531341	21.091638229555	0.00325791797956796	0.308807678295896
AT3G08170	0.676010293870399	7.50677597335713	21.0629876033179	0.00326907438975191	0.308807678295896
AT2G06465	0.602122365822428	8.8418201349229	20.8585169906616	0.00335017536202157	0.308807678295896
AT5G66180	2.46433580918476	6.20618106752696	21.4156955758496	0.00336318032556151	0.308807678295896
AT3G47470	-0.95848817419758	6.92959317460548	20.6922315935567	0.00341809721532336	0.308807678295896
AT5G08840	144269488.655983	3.57209169937882	35.702252698623	0.00342510678569888	0.308807678295896
AT5G37890	-0.898233048555775	5.00986622306431	20.6596975147261	0.00343159813515716	0.308807678295896
AT3G21755	0.478428719458011	10.5468938860087	20.6521943236104	0.00343472176717251	0.308807678295896
AT2G03410	0.412982083792844	10.5592596342214	20.6139078848841	0.00345071919652209	0.308807678295896
AT2G38230	-0.606871111614686	8.1232537776482	20.5890172730879	0.0034611721055595	0.308807678295896
AT2G19780	-1.15974367112562	4.0941187278547	20.5725965001542	0.00346809094057116	0.308807678295896
AT5G47570	-144269486.85716	1.91036968013045	33.1741973333427	0.00354652161494033	0.308807678295896
AT2G34080	0.908095807760807	6.08063751477746	20.3491774392219	0.00356406633447038	0.308807678295896
AT5G08135	0.971211783474333	5.46106972252584	20.2946303975964	0.00358802898262209	0.308807678295896
ATCG00490	3.23854716275888	6.88800756477123	22.6387632261289	0.00360067495577215	0.308807678295896
AT2G37100	-1.31287514853322	3.90650485151556	20.2604625885997	0.00360314728722733	0.308807678295896
AT3G05870	0.786704147362702	5.9602424620383	20.2444482146049	0.00361026211819958	0.308807678295896
AT2G29500	2.49029798147511	2.64735159622283	20.0943662665872	0.00367784935576819	0.311378735763354
AT4G26095	0.95355487966926	7.79804003474737	19.621025599772	0.00390225465086612	0.320233606337293
AT3G08940	-1.2035633140029	5.15474694711519	19.4360481313229	0.00399485385440898	0.320233606337293
ATCG00920	-1.18741840729785	9.03377263528618	19.3914247407851	0.00401762510519228	0.320233606337293
